tablescraper-selected-row,tablescraper-selected-row href,grey,linkified,linkified href
A new chapter begins today. Tune in now for #Inauguration2021 as @JoeBiden and I are sworn in to office and set our nation on a new path forward.,https://twitter.com/KamalaHarris/status/1351906930281779201,"Jan 20, 2021",https://t.co/U1RQ98R6Ka,http://t.co/U1RQ98R6Ka
RT @warriors: Oakland's own.,https://twitter.com/KamalaHarris/status/1351896939856584705,"Jan 20, 2021",https://t.co/j5dTtU1n2i,http://t.co/j5dTtU1n2i
I’m here today because of the women who came before me.,https://twitter.com/KamalaHarris/status/1351888479370752002,"Jan 20, 2021",https://t.co/ctB9qGJqqp,http://t.co/ctB9qGJqqp
"My abiding hope—my abiding prayer—is that we emerge from this ordeal with a new wisdom.

To cherish simple moments. 
To imagine new possibilities. 

And to open our hearts just a little more to one another.",https://twitter.com/KamalaHarris/status/1351744129143889922,"Jan 20, 2021",,
"Though we may be physically separated, we, the American people are united in spirit.",https://twitter.com/KamalaHarris/status/1351725639603204097,"Jan 20, 2021",https://t.co/s5v4KIjbSX,http://t.co/s5v4KIjbSX
"This evening, as a nation in mourning, we pay tribute to the lives we have lost.",https://twitter.com/KamalaHarris/status/1351700047612833796,"Jan 20, 2021",https://t.co/u3MXNgDqnf,http://t.co/u3MXNgDqnf
"We gather together to pay tribute to the lives lost from COVID-19.

A grandmother or grandfather who was our whole world. A parent, partner, sibling, or friend who we still cannot accept is no longer here.

Tonight, we grieve and begin healing—together.",https://twitter.com/KamalaHarris/status/1351668988737159168,"Jan 19, 2021",,
"RT @BidenInaugural: Lori Marie Key is an American hero.

We are so thankful for her service as a COVID-19 nurse, and for her healing perfor…",https://twitter.com/KamalaHarris/status/1351667037253345282,"Jan 19, 2021",,
"Tonight we join together with cities and towns across our country to take a moment to mourn the more than 400,000 Americans we’ve tragically lost from this pandemic.",https://twitter.com/KamalaHarris/status/1351653131831001090,"Jan 19, 2021",https://t.co/TsAWB1VVmV,http://t.co/TsAWB1VVmV
"I have a message for all the little girls and boys out there who dream of growing up to be superheroes: Superheroes walk among us. 

They’re teachers, doctors, scientists, vaccine researchers—and you can grow up to be like them too.",https://twitter.com/KamalaHarris/status/1351643588996829196,"Jan 19, 2021",,
"Starting tomorrow, @JoeBiden and I will work to unify our country, tackle the challenges facing our nation, and renew the promise of America.",https://twitter.com/KamalaHarris/status/1351625426804813825,"Jan 19, 2021",,
RT @JoeBiden: I’m in Delaware for one final event before I head to Washington for tomorrow’s inauguration. Tune in.,https://twitter.com/KamalaHarris/status/1351600763739508743,"Jan 19, 2021",https://t.co/YnEMiqhhDE,http://t.co/YnEMiqhhDE
"RT @BidenInaugural: Only ONE day until we can call @JoeBiden and @KamalaHarris President and Vice President

You don’t want to miss out on…",https://twitter.com/KamalaHarris/status/1351598518218219523,"Jan 19, 2021",,
Our young leaders fuel me with hope for a better tomorrow. #LettersToKamala,https://twitter.com/KamalaHarris/status/1351592066824998912,"Jan 19, 2021",https://t.co/jYnndIjO3R,http://t.co/jYnndIjO3R
"RT @DrBiden: For the first time ever, there will be a special live broadcast of the Inauguration made especially for students and families.…",https://twitter.com/KamalaHarris/status/1351580817064132614,"Jan 19, 2021",,
"When I raise my right hand and take the oath of office tomorrow, I carry with me two heroes who’d speak up for the voiceless and help those in need: Justice Thurgood Marshall and Mrs. Shelton.",https://twitter.com/KamalaHarris/status/1351543872988577799,"Jan 19, 2021",https://t.co/CWyN2EA7uY,http://t.co/CWyN2EA7uY
#Inauguration2021 on Wednesday may look a little different from years past but it’s important we all take a moment to celebrate this historic moment.,https://twitter.com/KamalaHarris/status/1351357788384014337,"Jan 19, 2021",https://t.co/WZGnkadiwo,http://t.co/WZGnkadiwo
"Tonight we celebrate the legacy of Dr. Martin Luther King, Jr. and his commitment to building a more just and inclusive nation. Tune in now for United We Serve.",https://twitter.com/KamalaHarris/status/1351333544178507776,"Jan 19, 2021",https://t.co/GyD4VRgy71,http://t.co/GyD4VRgy71
.@DouglasEmhoff and I joined volunteers at @MarthasTableorg this National Day of Service to renew our commitment to serving those in need—and had a little friendly competition going along the way.,https://twitter.com/KamalaHarris/status/1351315208686415878,"Jan 18, 2021",https://t.co/QMewFINHRB,http://t.co/QMewFINHRB
"I always tell the people I mentor: some will say it's not your turn, it's not your time—don't listen.",https://twitter.com/KamalaHarris/status/1351286481378275328,"Jan 18, 2021",https://t.co/Tv5yw4aR7A,http://t.co/Tv5yw4aR7A
"RT @JoeBiden: Dr. Martin Luther King, Jr.’s words remind us that darkness cannot drive out darkness and hate cannot drive out hate — only l…",https://twitter.com/KamalaHarris/status/1351270000099799041,"Jan 18, 2021",,
"Thank you, California.",https://twitter.com/KamalaHarris/status/1351227920405180424,"Jan 18, 2021",https://t.co/3FJMUrWMo0,http://t.co/3FJMUrWMo0
"My mother taught me that service to others not only gives life purpose and meaning, it’s part of the duty each of us has as members of a community. 

Join us today by honoring Dr. King's memory and take part in the National Day of Service: .",https://twitter.com/KamalaHarris/status/1351188020519706624,"Jan 18, 2021",https://t.co/VPaoxS1YHk,http://t.co/VPaoxS1YHk
"January 20, 2021 will mark a new chance to heal, rebuild, and strengthen our democracy we all cherish.

And fulfilling the promise of this moment will require each of us doing our part—together.",https://twitter.com/KamalaHarris/status/1350946346254086145,"Jan 17, 2021",,
"Thankfully Google didn't scare me away, @DouglasEmhoff.",https://twitter.com/KamalaHarris/status/1350911468582137858,"Jan 17, 2021",https://t.co/B0ud4Ir5XL,http://t.co/B0ud4Ir5XL
"As we start this new chapter, we cannot forget what helped get us to this point: investing in candidates up and down the ballot who are ready to lift up and represent our communities in need. Chip in now to help us build on that success.",https://twitter.com/KamalaHarris/status/1350893441144795137,"Jan 17, 2021",https://t.co/JoHFrm6w01,http://t.co/JoHFrm6w01
RT @JoeBiden: I know masks have become a partisan issue — but it’s a patriotic act. Experts say wearing a mask from now until April will sa…,https://twitter.com/KamalaHarris/status/1350878873148383233,"Jan 17, 2021",,
"Happy birthday, @MichelleObama. Thank you for pouring every ounce of yourself into empowering the next generation of leaders. Our country, and myself, are better off because of you.",https://twitter.com/KamalaHarris/status/1350846300330356736,"Jan 17, 2021",https://t.co/Hlvymr2Ndq,http://t.co/Hlvymr2Ndq
"By nominating this science team, @JoeBiden and I are sending a clear message: We are going to make sure the U.S. once again leads the way in science and innovation, harnessing the world’s collective knowledge to unlock new cures, new breakthroughs, and new possibilities for all.",https://twitter.com/KamalaHarris/status/1350799901152731136,"Jan 17, 2021",https://t.co/qcesfBzhdc,http://t.co/qcesfBzhdc
.@JoeBiden and I will listen to the scientists.,https://twitter.com/KamalaHarris/status/1350630647723937798,"Jan 17, 2021",https://t.co/N0JloKI44w,http://t.co/N0JloKI44w
"Inauguration will mark the beginning of a new era in our country. Join us now for our inauguration kickoff event, America United, with performances and celebration of our nation’s rich diversity.",https://twitter.com/KamalaHarris/status/1350593780827582466,"Jan 17, 2021",https://t.co/aJTO3Z2Aks,http://t.co/aJTO3Z2Aks
".@DouglasEmhoff and I sat down for our first joint television interview with @CBSSunday—and I even broke some news to him about our very first date. 

Tune in tomorrow at 9am ET.",https://twitter.com/KamalaHarris/status/1350589366549278725,"Jan 16, 2021",https://t.co/kF2nTl43yk,http://t.co/kF2nTl43yk
"The science behind climate change is not a hoax. 
The science behind COVID-19 is not partisan. 

And President-elect @JoeBiden and I will not only listen to the science—we will invest in it and the next generation of scientists.",https://twitter.com/KamalaHarris/status/1350556527518765059,"Jan 16, 2021",,
"From the pandemic to our climate crisis, this past year reaffirmed the importance of listening to experts. Watch live as @JoeBiden and I introduce the qualified scientists to lead our science team.",https://twitter.com/KamalaHarris/status/1350515132925788161,"Jan 16, 2021",https://t.co/0FXPtXJNXz,http://t.co/0FXPtXJNXz
"The Biden-Harris COVID-19 response plan will include:
✓Setting up community vaccination sites nationwide
✓Scaling up testing and tracing
✓Providing paid sick leave to contain spread of the virus
✓Addressing health disparities",https://twitter.com/KamalaHarris/status/1350453459607298048,"Jan 16, 2021",,
"This year, join @JoeBiden and me for a National Day of Service on January 18th to help build our country back better.

Go to  to find an event in your community or learn more about how to host your own.",https://twitter.com/KamalaHarris/status/1350251188466413569,"Jan 16, 2021",https://t.co/VPaoxS1YHk,http://t.co/VPaoxS1YHk
"These world-renowned scientists and experts reflect the very best of our nation.

We are sending a clear message by naming them to these important roles: in our administration, decisions will be informed by the best available science and evidence.",https://twitter.com/KamalaHarris/status/1350216653854937092,"Jan 15, 2021",https://t.co/Bx2uvk8LiQ,http://t.co/Bx2uvk8LiQ
"Dr. Martin Luther King, Jr. understood that racial justice was not attainable without economic justice—and that fight was about equity, dignity, and a brighter future for all of our children. 

As we celebrate his birth on this day in 1929, it’s on us to carry out his work.",https://twitter.com/KamalaHarris/status/1350173788504281088,"Jan 15, 2021",,
"RT @BidenInaugural: 5 days until we make history.

❤️ or 🔁 this tweet to get reminded when we go live for #Inauguration2021 — you won't wan…",https://twitter.com/KamalaHarris/status/1350156622572773379,"Jan 15, 2021",,
"Happy Founders’ Day, @akasorority1908! Today, as we celebrate 113 years of sisterhood and service, remember: no matter the distance, your sisters will always be there with the same love and support.

Alpha Chapter
SP’86
C3—Calm, Cool, and Collected",https://twitter.com/KamalaHarris/status/1350140865088548864,"Jan 15, 2021",https://t.co/bnJPWxs7BT,http://t.co/bnJPWxs7BT
"RT @JoeBiden: To Pilar, and the countless other small business owners across the country, know that help is on the way. …",https://twitter.com/KamalaHarris/status/1350088842624299015,"Jan 15, 2021",https://t.co/4mKPjN,http://t.co/4mKPjN
"RT @JoeBiden: Direct cash payments.
Extended unemployment.
Rent relief. 
Food assistance. 
Aid to small businesses.
Keeping essential front…",https://twitter.com/KamalaHarris/status/1349905631612968960,"Jan 15, 2021",,
"“We will finish the job of getting a total of $2,000 in cash relief to people who need it the most.

The $600 already appropriated is simply not enough.” 
—Your next president, @JoeBiden",https://twitter.com/KamalaHarris/status/1349900088299188225,"Jan 15, 2021",,
Tune in as President-elect @JoeBiden addresses the nation on how we’ll turn the page on the COVID-19 crisis and begin to recover as a nation.,https://twitter.com/KamalaHarris/status/1349872997654360065,"Jan 15, 2021",https://t.co/pBSAhyVKHV,http://t.co/pBSAhyVKHV
"There is no one better prepared than @JoeBiden to steer our nation through these times and restore truth, honor, and decency to the Oval Office.",https://twitter.com/KamalaHarris/status/1349838630294962177,"Jan 14, 2021",,
"I’m with @JoeBiden. Our first priority has to be to get control of this pandemic, get people back to work, and get our kids back to school. That’s our focus.",https://twitter.com/KamalaHarris/status/1349785638564990980,"Jan 14, 2021",,
"More than 384,000 Americans have died from COVID-19. On January 19th, we’ll honor the lives lost and mourn with communities across our country forever changed from this deadly virus.",https://twitter.com/KamalaHarris/status/1349740643824914434,"Jan 14, 2021",https://t.co/zM8fuRJHIG,http://t.co/zM8fuRJHIG
